age;mac;port;vlan
0;14:2e:5e:e9:3a:b1;ae14.0;vlan_3505
0;14:2e:5e:e9:3b:91;ae14.0;vlan_3505
0;14:2e:5e:e9:3b:b1;ae14.0;vlan_3505
0;14:2e:5e:e9:3d:01;ae14.0;vlan_3505
0;14:2e:5e:e9:3f:21;ae14.0;vlan_3505
0;14:2e:5e:e9:40:11;ae14.0;vlan_3505
41;14:2e:5e:e9:41:41;ae14.0;vlan_3505
0;14:2e:5e:e9:45:51;ae14.0;vlan_3505
0;14:2e:5e:e9:48:71;ae14.0;vlan_3505
0;14:2e:5e:e9:49:d1;ae14.0;vlan_3505
0;14:2e:5e:e9:4a:71;ae14.0;vlan_3505
0;14:2e:5e:e9:4b:a1;ae14.0;vlan_3505
0;14:2e:5e:e9:4b:f1;ae14.0;vlan_3505
0;14:2e:5e:e9:4d:91;ae14.0;vlan_3505
0;14:2e:5e:e9:50:61;ae14.0;vlan_3505
0;14:2e:5e:e9:56:51;ae14.0;vlan_3505
0;14:2e:5e:e9:59:b1;ae14.0;vlan_3505
0;14:2e:5e:e9:5e:e1;ae14.0;vlan_3505
55;14:2e:5e:e9:60:61;ae14.0;vlan_3505
0;14:2e:5e:e9:64:91;ae14.0;vlan_3505
0;14:2e:5e:e9:69:81;ae14.0;vlan_3505
0;14:2e:5e:e9:6a:41;ae14.0;vlan_3505
53;14:2e:5e:e9:6a:e1;ae14.0;vlan_3505
0;14:2e:5e:e9:6b:c1;ae14.0;vlan_3505
0;14:2e:5e:e9:6b:d1;ae14.0;vlan_3505
0;14:2e:5e:e9:6e:11;ae14.0;vlan_3505
0;14:2e:5e:e9:6f:11;ae14.0;vlan_3505
56;14:2e:5e:e9:70:e1;ae14.0;vlan_3505
0;14:2e:5e:e9:71:c1;ae14.0;vlan_3505
0;14:2e:5e:ea:b6:91;ae14.0;vlan_3505
0;14:2e:5e:ec:a3:b1;ae14.0;vlan_3505
0;14:2e:5e:ec:a4:71;ae14.0;vlan_3505
52;14:2e:5e:ec:a9:c1;ae14.0;vlan_3505
0;14:2e:5e:ec:be:31;ae14.0;vlan_3505
52;14:2e:5e:ec:c2:91;ae14.0;vlan_3505
0;14:2e:5e:ec:c6:51;ae14.0;vlan_3505
0;14:2e:5e:ec:df:11;ae14.0;vlan_3505
0;14:cc:20:4b:84:67;ae14.0;vlan_3505
97;1c:bb:a8:e7:f0:e5;ae14.0;vlan_3505
0;1c:bb:a8:e7:f3:96;ae14.0;vlan_3505
49;1c:bb:a8:e7:f8:dc;ae14.0;vlan_3505
0;1c:bb:a8:e8:2b:04;ae14.0;vlan_3505
0;1c:bb:a8:e8:42:f6;ae14.0;vlan_3505
0;1c:bb:a8:e9:ca:2c;ae14.0;vlan_3505
0;1c:bb:a8:ea:2c:f6;ae14.0;vlan_3505
0;1c:bb:a8:ea:de:bc;ae14.0;vlan_3505
67;1c:bb:a8:ea:e2:6d;ae14.0;vlan_3505
0;1c:bb:a8:ed:c8:e8;ae14.0;vlan_3505
0;1c:bb:a8:ee:04:c0;ae14.0;vlan_3505
59;1c:bb:a8:f1:5e:86;ae14.0;vlan_3505
0;1c:bb:a8:f1:7d:2b;ae14.0;vlan_3505
0;20:e8:82:c3:91:08;ae14.0;vlan_3505
41;20:e8:82:d8:56:7c;ae14.0;vlan_3505
0;20:e8:82:d8:57:fc;ae14.0;vlan_3505
58;20:e8:82:d8:60:36;ae14.0;vlan_3505
0;20:e8:82:d8:65:16;ae14.0;vlan_3505
0;20:e8:82:d8:76:9e;ae14.0;vlan_3505
0;20:e8:82:d8:7a:16;ae14.0;vlan_3505
0;20:e8:82:d8:7a:c4;ae14.0;vlan_3505
0;20:e8:82:d8:7e:a2;ae14.0;vlan_3505
0;20:e8:82:d8:7f:26;ae14.0;vlan_3505
0;20:e8:82:d8:7f:68;ae14.0;vlan_3505
0;20:e8:82:d8:7f:92;ae14.0;vlan_3505
34;20:e8:82:d8:81:de;ae14.0;vlan_3505
51;20:e8:82:d8:98:52;ae14.0;vlan_3505
63;20:e8:82:d8:98:53;ae14.0;vlan_3505
0;20:e8:82:d8:9f:18;ae14.0;vlan_3505
57;20:e8:82:d8:f0:f6;ae14.0;vlan_3505
51;20:e8:82:d8:f5:4c;ae14.0;vlan_3505
0;20:e8:82:d9:0a:ac;ae14.0;vlan_3505
0;20:e8:82:d9:0a:ad;ae14.0;vlan_3505
0;20:e8:82:d9:0b:f0;ae14.0;vlan_3505
0;20:e8:82:d9:0b:f1;ae14.0;vlan_3505
0;20:e8:82:d9:15:38;ae14.0;vlan_3505
0;20:e8:82:d9:16:3a;ae14.0;vlan_3505
58;20:e8:82:d9:29:cc;ae14.0;vlan_3505
0;20:e8:82:d9:4b:74;ae14.0;vlan_3505
0;20:e8:82:d9:6e:c6;ae14.0;vlan_3505
0;20:e8:82:d9:6f:e6;ae14.0;vlan_3505
0;20:e8:82:d9:71:78;ae14.0;vlan_3505
55;20:e8:82:d9:73:22;ae14.0;vlan_3505
0;20:e8:82:d9:7e:02;ae14.0;vlan_3505
0;20:e8:82:d9:7e:03;ae14.0;vlan_3505
35;20:e8:82:d9:89:fc;ae14.0;vlan_3505
0;20:e8:82:d9:90:38;ae14.0;vlan_3505
0;20:e8:82:d9:90:39;ae14.0;vlan_3505
0;20:e8:82:d9:91:8e;ae14.0;vlan_3505
0;20:e8:82:d9:91:8f;ae14.0;vlan_3505
39;20:e8:82:d9:92:72;ae14.0;vlan_3505
0;20:e8:82:d9:93:74;ae14.0;vlan_3505
0;20:e8:82:d9:a6:70;ae14.0;vlan_3505
52;20:e8:82:d9:aa:36;ae14.0;vlan_3505
0;20:e8:82:de:22:1c;ae14.0;vlan_3505
0;20:e8:82:de:2c:4e;ae14.0;vlan_3505
0;20:e8:82:de:2e:16;ae14.0;vlan_3505
0;20:e8:82:de:80:c6;ae14.0;vlan_3505
0;20:e8:82:de:82:fa;ae14.0;vlan_3505
0;20:e8:82:de:8a:ec;ae14.0;vlan_3505
0;20:e8:82:de:99:ec;ae14.0;vlan_3505
0;20:e8:82:de:9c:32;ae14.0;vlan_3505
0;20:e8:82:de:9c:98;ae14.0;vlan_3505
0;20:e8:82:de:a2:74;ae14.0;vlan_3505
0;20:e8:82:de:ad:30;ae14.0;vlan_3505
0;20:e8:82:de:e1:aa;ae14.0;vlan_3505
42;20:e8:82:de:ea:32;ae14.0;vlan_3505
0;20:e8:82:df:26:da;ae14.0;vlan_3505
0;24:d3:f2:f1:ff:32;ae14.0;vlan_3505
0;24:d3:f2:f2:00:dc;ae14.0;vlan_3505
0;24:d3:f2:f2:07:72;ae14.0;vlan_3505
0;24:d3:f2:f2:22:60;ae14.0;vlan_3505
59;24:d3:f2:f2:48:f4;ae14.0;vlan_3505
0;24:d3:f2:f2:e9:c8;ae14.0;vlan_3505
0;24:d3:f2:fa:b3:a2;ae14.0;vlan_3505
0;24:d3:f2:fa:e5:94;ae14.0;vlan_3505
0;24:d3:f2:fb:3d:12;ae14.0;vlan_3505
34;24:d3:f2:fb:4f:e4;ae14.0;vlan_3505
0;24:d3:f2:fb:51:9a;ae14.0;vlan_3505
33;24:d3:f2:fb:51:a0;ae14.0;vlan_3505
0;24:d3:f2:fb:52:de;ae14.0;vlan_3505
0;24:d3:f2:fb:54:8e;ae14.0;vlan_3505
0;28:3b:82:47:9f:73;ae14.0;vlan_3505
0;28:ff:3e:4f:a5:04;ae14.0;vlan_3505
0;28:ff:3e:4f:a5:79;ae14.0;vlan_3505
0;28:ff:3e:4f:a5:d9;ae14.0;vlan_3505
0;28:ff:3e:4f:ad:02;ae14.0;vlan_3505
0;28:ff:3e:4f:b1:7c;ae14.0;vlan_3505
0;28:ff:3e:4f:b1:a0;ae14.0;vlan_3505
41;28:ff:3e:4f:b2:0c;ae14.0;vlan_3505
0;28:ff:3e:4f:b6:6e;ae14.0;vlan_3505
0;28:ff:3e:4f:b6:f2;ae14.0;vlan_3505
0;28:ff:3e:4f:b7:10;ae14.0;vlan_3505
0;28:ff:3e:4f:b7:5e;ae14.0;vlan_3505
0;28:ff:3e:4f:b9:ec;ae14.0;vlan_3505
0;28:ff:3e:4f:d7:98;ae14.0;vlan_3505
0;28:ff:3e:4f:d9:42;ae14.0;vlan_3505
0;28:ff:3e:4f:ff:04;ae14.0;vlan_3505
0;28:ff:3e:4f:ff:88;ae14.0;vlan_3505
56;28:ff:3e:4f:ff:ee;ae14.0;vlan_3505
0;2c:21:72:ac:a7:c1;ae0.0;vlan_3505
0;2c:21:72:ac:a7:c2;ae0.0;vlan_3505
0;2c:4d:54:1b:ac:b0;ae14.0;vlan_3505
0;30:e9:8e:61:7d:83;ae14.0;vlan_3505
0;3c:61:04:2a:27:c0;ae0.0;vlan_3505
0;3c:61:04:2a:27:c1;ae0.0;vlan_3505
0;3c:98:72:26:7a:39;ae14.0;vlan_3505
36;3c:98:72:26:7c:05;ae14.0;vlan_3505
0;3c:98:72:26:7c:2d;ae14.0;vlan_3505
40;3c:98:72:26:80:79;ae14.0;vlan_3505
0;3c:98:72:26:8c:31;ae14.0;vlan_3505
0;3c:98:72:26:8c:db;ae14.0;vlan_3505
0;3c:98:72:26:8f:c9;ae14.0;vlan_3505
0;3c:98:72:26:96:1d;ae14.0;vlan_3505
0;3c:98:72:26:9b:95;ae14.0;vlan_3505
0;3c:98:72:26:a2:e3;ae14.0;vlan_3505
0;3c:98:72:26:a9:7d;ae14.0;vlan_3505
0;3c:98:72:26:ac:75;ae14.0;vlan_3505
0;3c:98:72:26:ac:7f;ae14.0;vlan_3505
0;3c:98:72:26:ac:c5;ae14.0;vlan_3505
0;3c:98:72:2a:7d:05;ae14.0;vlan_3505
0;3c:98:72:2a:88:45;ae14.0;vlan_3505
0;3c:98:72:6e:15:35;ae14.0;vlan_3505
39;3c:98:72:6e:72:b9;ae14.0;vlan_3505
0;3c:98:72:8b:a9:89;ae14.0;vlan_3505
38;3c:98:72:ad:e7:ba;ae14.0;vlan_3505
0;3c:98:72:ad:ec:1a;ae14.0;vlan_3505
0;3c:98:72:c3:d5:bf;ae14.0;vlan_3505
59;3c:98:72:c3:d6:cd;ae14.0;vlan_3505
0;3c:98:72:c3:da:15;ae14.0;vlan_3505
0;3c:98:72:c3:de:61;ae14.0;vlan_3505
0;3c:98:72:c3:e0:37;ae14.0;vlan_3505
0;3c:98:72:c3:e1:9f;ae14.0;vlan_3505
0;3c:98:72:c3:e3:75;ae14.0;vlan_3505
47;3c:98:72:c3:e8:ed;ae14.0;vlan_3505
0;3c:98:72:c3:ff:a9;ae14.0;vlan_3505
0;3c:98:72:c4:00:03;ae14.0;vlan_3505
0;3c:98:72:c4:0b:1b;ae14.0;vlan_3505
39;3c:98:72:c4:77:1d;ae14.0;vlan_3505
0;3c:98:72:c8:7e:7b;ae14.0;vlan_3505
0;3c:98:72:c8:83:21;ae14.0;vlan_3505
0;3c:98:72:c9:66:bf;ae14.0;vlan_3505
0;3c:98:72:d2:36:2b;ae14.0;vlan_3505
0;3c:98:72:d2:45:e9;ae14.0;vlan_3505
0;3c:98:72:d2:46:a7;ae14.0;vlan_3505
0;3c:98:72:d2:47:97;ae14.0;vlan_3505
0;3c:98:72:d2:49:09;ae14.0;vlan_3505
48;3c:98:72:d2:5c:23;ae14.0;vlan_3505
0;3c:98:72:d2:6f:f1;ae14.0;vlan_3505
44;3c:98:72:d3:8c:f1;ae14.0;vlan_3505
34;3c:98:72:d3:90:6b;ae14.0;vlan_3505
0;3c:98:72:d3:96:33;ae14.0;vlan_3505
0;3c:98:72:d3:ff:dd;ae14.0;vlan_3505
0;3c:98:72:d4:13:0b;ae14.0;vlan_3505
0;3c:98:72:d4:14:b9;ae14.0;vlan_3505
0;3c:98:72:d4:15:81;ae14.0;vlan_3505
0;3c:98:72:d4:15:a9;ae14.0;vlan_3505
0;48:5b:39:bc:00:d5;ae14.0;vlan_3505
0;50:e5:49:da:7e:c4;ae14.0;vlan_3505
0;50:ff:20:0b:d3:df;ae14.0;vlan_3505
0;58:d5:6e:b2:31:02;ae14.0;vlan_3505
34;60:ce:86:7f:93:d1;ae14.0;vlan_3505
0;60:ce:86:7f:96:01;ae14.0;vlan_3505
0;60:ce:86:7f:97:21;ae14.0;vlan_3505
0;60:ce:86:7f:97:31;ae14.0;vlan_3505
0;60:ce:86:7f:9a:21;ae14.0;vlan_3505
39;60:ce:86:7f:9f:11;ae14.0;vlan_3505
0;60:ce:86:7f:a1:81;ae14.0;vlan_3505
0;60:ce:86:7f:a3:71;ae14.0;vlan_3505
0;60:ce:86:7f:a4:41;ae14.0;vlan_3505
41;60:ce:86:7f:aa:61;ae14.0;vlan_3505
0;60:ce:86:7f:aa:b1;ae14.0;vlan_3505
0;60:ce:86:7f:aa:d1;ae14.0;vlan_3505
0;60:ce:86:7f:aa:f1;ae14.0;vlan_3505
0;60:ce:86:7f:ac:a1;ae14.0;vlan_3505
44;60:ce:86:7f:ad:11;ae14.0;vlan_3505
0;60:ce:86:7f:af:41;ae14.0;vlan_3505
0;60:ce:86:7f:af:61;ae14.0;vlan_3505
0;60:ce:86:7f:b4:71;ae14.0;vlan_3505
0;60:ce:86:7f:b4:d1;ae14.0;vlan_3505
0;60:ce:86:7f:b5:61;ae14.0;vlan_3505
0;60:ce:86:7f:b6:f1;ae14.0;vlan_3505
31;60:ce:86:7f:b7:91;ae14.0;vlan_3505
30;60:ce:86:7f:b7:c1;ae14.0;vlan_3505
59;60:ce:86:7f:b7:e1;ae14.0;vlan_3505
0;60:ce:86:7f:b8:91;ae14.0;vlan_3505
0;60:ce:86:7f:b8:f1;ae14.0;vlan_3505
0;60:ce:86:7f:b9:31;ae14.0;vlan_3505
0;60:ce:86:7f:b9:91;ae14.0;vlan_3505
0;60:ce:86:7f:b9:c1;ae14.0;vlan_3505
0;60:ce:86:7f:b9:f1;ae14.0;vlan_3505
0;60:ce:86:7f:ba:11;ae14.0;vlan_3505
0;60:ce:86:7f:ba:91;ae14.0;vlan_3505
0;60:ce:86:7f:ba:c1;ae14.0;vlan_3505
0;60:ce:86:7f:ba:d1;ae14.0;vlan_3505
0;60:ce:86:7f:bb:21;ae14.0;vlan_3505
0;60:ce:86:7f:bb:f1;ae14.0;vlan_3505
43;60:ce:86:7f:bc:71;ae14.0;vlan_3505
0;60:ce:86:7f:bd:11;ae14.0;vlan_3505
31;60:ce:86:7f:bd:21;ae14.0;vlan_3505
50;60:ce:86:7f:bd:71;ae14.0;vlan_3505
0;60:ce:86:7f:be:91;ae14.0;vlan_3505
37;60:ce:86:7f:be:c1;ae14.0;vlan_3505
0;60:ce:86:7f:be:f1;ae14.0;vlan_3505
0;60:ce:86:7f:bf:51;ae14.0;vlan_3505
0;60:ce:86:7f:bf:81;ae14.0;vlan_3505
0;60:ce:86:7f:bf:91;ae14.0;vlan_3505
0;60:ce:86:7f:c0:01;ae14.0;vlan_3505
57;60:ce:86:7f:c0:a1;ae14.0;vlan_3505
0;60:ce:86:7f:c1:01;ae14.0;vlan_3505
0;60:ce:86:7f:c1:11;ae14.0;vlan_3505
0;60:ce:86:7f:c1:71;ae14.0;vlan_3505
0;60:ce:86:7f:c2:11;ae14.0;vlan_3505
59;60:ce:86:7f:c2:a1;ae14.0;vlan_3505
0;60:ce:86:7f:c2:b1;ae14.0;vlan_3505
35;60:ce:86:7f:c2:d1;ae14.0;vlan_3505
0;60:ce:86:7f:c3:91;ae14.0;vlan_3505
0;60:ce:86:7f:c7:71;ae14.0;vlan_3505
0;60:ce:86:7f:c8:b1;ae14.0;vlan_3505
0;60:ce:86:7f:c8:d1;ae14.0;vlan_3505
0;60:ce:86:7f:c9:d1;ae14.0;vlan_3505
0;60:ce:86:7f:cb:61;ae14.0;vlan_3505
0;60:ce:86:7f:cc:41;ae14.0;vlan_3505
0;60:ce:86:7f:cd:21;ae14.0;vlan_3505
0;60:ce:86:7f:d1:11;ae14.0;vlan_3505
0;60:ce:86:7f:d1:61;ae14.0;vlan_3505
0;60:ce:86:7f:d3:91;ae14.0;vlan_3505
0;60:ce:86:7f:d7:d1;ae14.0;vlan_3505
0;60:ce:86:7f:d8:31;ae14.0;vlan_3505
0;60:ce:86:7f:d8:b1;ae14.0;vlan_3505
0;60:ce:86:7f:db:31;ae14.0;vlan_3505
0;60:ce:86:7f:df:f1;ae14.0;vlan_3505
0;60:ce:86:7f:e1:21;ae14.0;vlan_3505
0;60:ce:86:7f:e4:c1;ae14.0;vlan_3505
50;60:ce:86:80:05:71;ae14.0;vlan_3505
0;60:ce:86:80:0a:81;ae14.0;vlan_3505
40;60:ce:86:80:0c:41;ae14.0;vlan_3505
0;60:ce:86:81:78:d1;ae14.0;vlan_3505
0;60:ce:86:81:83:f1;ae14.0;vlan_3505
36;60:ce:86:88:45:21;ae14.0;vlan_3505
0;60:ce:86:88:83:d1;ae14.0;vlan_3505
0;60:ce:86:88:84:61;ae14.0;vlan_3505
42;60:ce:86:88:85:b1;ae14.0;vlan_3505
0;60:ce:86:88:8f:61;ae14.0;vlan_3505
0;60:ce:86:88:8f:91;ae14.0;vlan_3505
0;60:ce:86:89:c4:21;ae14.0;vlan_3505
0;60:ce:86:89:c7:31;ae14.0;vlan_3505
0;60:ce:86:89:c7:41;ae14.0;vlan_3505
0;60:ce:86:89:cd:a1;ae14.0;vlan_3505
49;60:ce:86:89:d5:81;ae14.0;vlan_3505
0;60:ce:86:89:d7:11;ae14.0;vlan_3505
0;60:ce:86:89:d7:81;ae14.0;vlan_3505
44;60:ce:86:89:d7:f1;ae14.0;vlan_3505
38;60:ce:86:89:d8:51;ae14.0;vlan_3505
0;60:ce:86:89:da:61;ae14.0;vlan_3505
0;60:ce:86:89:dd:71;ae14.0;vlan_3505
0;60:ce:86:89:e1:31;ae14.0;vlan_3505
0;60:ce:86:89:e5:71;ae14.0;vlan_3505
0;60:ce:86:89:ff:51;ae14.0;vlan_3505
0;60:ce:86:8a:01:b1;ae14.0;vlan_3505
0;60:ce:86:8a:1c:91;ae14.0;vlan_3505
0;60:ce:86:8a:1d:71;ae14.0;vlan_3505
0;60:ce:86:8a:1d:c1;ae14.0;vlan_3505
0;60:ce:86:8a:1f:51;ae14.0;vlan_3505
43;60:ce:86:8a:22:a1;ae14.0;vlan_3505
0;60:ce:86:8a:27:91;ae14.0;vlan_3505
0;60:ce:86:8a:28:81;ae14.0;vlan_3505
0;60:ce:86:8a:59:21;ae14.0;vlan_3505
0;60:ce:86:8a:59:61;ae14.0;vlan_3505
0;60:ce:86:8a:82:d1;ae14.0;vlan_3505
0;70:2e:22:60:d4:20;ae14.0;vlan_3505
0;70:2e:22:61:35:1c;ae14.0;vlan_3505
0;70:f8:2b:80:60:d1;ae14.0;vlan_3505
0;70:f8:2b:80:61:61;ae14.0;vlan_3505
0;70:f8:2b:80:63:c1;ae14.0;vlan_3505
0;70:f8:2b:80:64:31;ae14.0;vlan_3505
0;70:f8:2b:80:66:a1;ae14.0;vlan_3505
57;70:f8:2b:80:67:a1;ae14.0;vlan_3505
0;70:f8:2b:80:67:d1;ae14.0;vlan_3505
0;70:f8:2b:80:69:81;ae14.0;vlan_3505
0;70:f8:2b:80:73:21;ae14.0;vlan_3505
0;70:f8:2b:80:73:71;ae14.0;vlan_3505
56;70:f8:2b:80:74:51;ae14.0;vlan_3505
31;70:f8:2b:80:74:b1;ae14.0;vlan_3505
0;70:f8:2b:80:77:41;ae14.0;vlan_3505
0;70:f8:2b:80:77:f1;ae14.0;vlan_3505
0;70:f8:2b:80:7b:51;ae14.0;vlan_3505
39;70:f8:2b:80:7b:e1;ae14.0;vlan_3505
0;70:f8:2b:80:7c:01;ae14.0;vlan_3505
0;70:f8:2b:80:7c:c1;ae14.0;vlan_3505
0;70:f8:2b:80:7c:d1;ae14.0;vlan_3505
57;70:f8:2b:80:87:c1;ae14.0;vlan_3505
0;70:f8:2b:80:88:f1;ae14.0;vlan_3505
47;70:f8:2b:80:89:11;ae14.0;vlan_3505
40;70:f8:2b:80:89:71;ae14.0;vlan_3505
0;70:f8:2b:80:89:f1;ae14.0;vlan_3505
0;70:f8:2b:80:8a:91;ae14.0;vlan_3505
0;70:f8:2b:80:8b:71;ae14.0;vlan_3505
0;70:f8:2b:80:8b:81;ae14.0;vlan_3505
40;70:f8:2b:80:8e:31;ae14.0;vlan_3505
0;70:f8:2b:80:91:21;ae14.0;vlan_3505
0;70:f8:2b:80:96:f1;ae14.0;vlan_3505
0;70:f8:2b:80:97:01;ae14.0;vlan_3505
0;70:f8:2b:80:97:11;ae14.0;vlan_3505
0;70:f8:2b:80:97:41;ae14.0;vlan_3505
0;70:f8:2b:80:98:11;ae14.0;vlan_3505
0;70:f8:2b:80:98:41;ae14.0;vlan_3505
0;70:f8:2b:80:98:81;ae14.0;vlan_3505
31;70:f8:2b:80:99:21;ae14.0;vlan_3505
0;70:f8:2b:80:9a:01;ae14.0;vlan_3505
0;70:f8:2b:80:9a:c1;ae14.0;vlan_3505
0;70:f8:2b:80:b5:a1;ae14.0;vlan_3505
0;70:f8:2b:80:c2:c1;ae14.0;vlan_3505
0;70:f8:2b:80:c3:11;ae14.0;vlan_3505
0;70:f8:2b:80:d6:e1;ae14.0;vlan_3505
0;70:f8:2b:81:c2:b1;ae14.0;vlan_3505
0;74:4d:28:8c:a4:40;ae14.0;vlan_3505
0;74:9d:79:0c:7a:e3;ae14.0;vlan_3505
0;74:9d:79:0c:7a:f7;ae14.0;vlan_3505
0;74:9d:79:0c:8a:bf;ae14.0;vlan_3505
0;74:9d:79:0c:9a:41;ae14.0;vlan_3505
0;74:9d:79:0c:9c:f3;ae14.0;vlan_3505
35;74:9d:79:0c:a4:b9;ae14.0;vlan_3505
37;74:9d:79:0c:ba:35;ae14.0;vlan_3505
0;74:9d:79:0c:c4:fd;ae14.0;vlan_3505
0;74:9d:79:0d:15:61;ae14.0;vlan_3505
0;74:9d:79:1c:b2:7b;ae14.0;vlan_3505
0;74:9d:79:1c:b6:8b;ae14.0;vlan_3505
0;74:9d:79:1c:b6:ef;ae14.0;vlan_3505
48;74:9d:79:1c:b8:cf;ae14.0;vlan_3505
0;74:9d:79:1c:bb:45;ae14.0;vlan_3505
0;74:9d:79:1c:bf:5f;ae14.0;vlan_3505
0;74:9d:79:1c:c7:ed;ae14.0;vlan_3505
58;74:9d:79:1c:cf:09;ae14.0;vlan_3505
0;74:9d:79:1c:d2:a1;ae14.0;vlan_3505
42;74:9d:79:1c:d4:59;ae14.0;vlan_3505
0;74:9d:79:1c:d6:a7;ae14.0;vlan_3505
0;74:9d:79:1c:db:c5;ae14.0;vlan_3505
0;74:9d:79:1c:e5:39;ae14.0;vlan_3505
0;74:9d:79:1c:e7:cd;ae14.0;vlan_3505
0;74:9d:79:1c:ed:6d;ae14.0;vlan_3505
0;74:9d:79:1c:ee:17;ae14.0;vlan_3505
0;74:9d:79:1c:ef:25;ae14.0;vlan_3505
57;74:9d:79:1c:ef:c5;ae14.0;vlan_3505
0;74:9d:79:1c:f6:19;ae14.0;vlan_3505
0;74:9d:79:1c:f7:c7;ae14.0;vlan_3505
53;74:9d:79:1c:f8:17;ae14.0;vlan_3505
0;74:9d:79:1c:fd:a3;ae14.0;vlan_3505
0;74:9d:79:1d:03:39;ae14.0;vlan_3505
0;74:9d:79:1d:08:f7;ae14.0;vlan_3505
0;74:9d:79:1d:0a:9b;ae14.0;vlan_3505
53;74:9d:79:1d:5c:35;ae14.0;vlan_3505
0;74:9d:79:1d:5f:af;ae14.0;vlan_3505
0;74:9d:79:1d:60:b3;ae14.0;vlan_3505
0;74:9d:79:1d:65:8b;ae14.0;vlan_3505
0;74:9d:79:1d:67:a7;ae14.0;vlan_3505
0;74:9d:79:1d:6a:e5;ae14.0;vlan_3505
0;74:9d:79:1d:6e:cd;ae14.0;vlan_3505
0;74:b5:7e:17:b5:2c;ae14.0;vlan_3505
0;74:b5:7e:1a:25:ec;ae14.0;vlan_3505
0;78:19:f7:0d:1f:c1;ae0.0;vlan_3505
0;78:19:f7:0d:1f:c2;ae0.0;vlan_3505
39;78:81:02:1d:82:db;ae14.0;vlan_3505
37;78:81:02:1d:83:17;ae14.0;vlan_3505
49;78:81:02:1d:85:a1;ae14.0;vlan_3505
0;78:81:02:1d:86:5f;ae14.0;vlan_3505
39;78:81:02:1d:86:7d;ae14.0;vlan_3505
0;78:81:02:1d:89:2f;ae14.0;vlan_3505
0;78:81:02:1d:94:01;ae14.0;vlan_3505
0;78:81:02:1e:ae:6d;ae14.0;vlan_3505
0;78:81:02:47:64:97;ae14.0;vlan_3505
0;78:fe:3d:a0:f7:c2;ae0.0;vlan_3505
0;78:fe:3d:a0:f7:c3;ae0.0;vlan_3505
0;88:d2:74:c0:05:28;ae14.0;vlan_3505
0;88:d2:74:c0:0c:12;ae14.0;vlan_3505
0;88:d2:74:c0:1b:e4;ae14.0;vlan_3505
0;88:d2:74:c0:1c:c8;ae14.0;vlan_3505
0;88:d2:74:c0:1c:ec;ae14.0;vlan_3505
0;88:d2:74:c0:1f:56;ae14.0;vlan_3505
0;88:d2:74:c0:21:4e;ae14.0;vlan_3505
48;88:d2:74:c0:22:32;ae14.0;vlan_3505
0;88:d2:74:c0:64:32;ae14.0;vlan_3505
0;88:d2:74:c0:6c:96;ae14.0;vlan_3505
0;88:d2:74:c0:73:9e;ae14.0;vlan_3505
0;88:d2:74:c0:73:b0;ae14.0;vlan_3505
0;88:d2:74:c0:74:b8;ae14.0;vlan_3505
0;88:d2:74:c0:75:8a;ae14.0;vlan_3505
0;88:d2:74:c0:76:ec;ae14.0;vlan_3505
0;88:d2:74:c0:76:ed;ae14.0;vlan_3505
0;88:d2:74:c0:77:49;ae14.0;vlan_3505
0;88:d2:74:c0:78:39;ae14.0;vlan_3505
0;88:d2:74:c0:7a:64;ae14.0;vlan_3505
0;88:d2:74:c0:7c:9e;ae14.0;vlan_3505
0;88:d2:74:c0:7d:76;ae14.0;vlan_3505
0;88:d2:74:c0:7e:2a;ae14.0;vlan_3505
39;88:d2:74:c0:82:4a;ae14.0;vlan_3505
0;88:d2:74:c0:84:30;ae14.0;vlan_3505
0;88:d2:74:c0:84:6d;ae14.0;vlan_3505
0;88:d2:74:c0:84:70;ae14.0;vlan_3505
0;88:d2:74:c0:85:2c;ae14.0;vlan_3505
0;88:d2:74:c0:85:44;ae14.0;vlan_3505
0;88:d2:74:c0:85:5c;ae14.0;vlan_3505
0;88:d2:74:c0:86:3a;ae14.0;vlan_3505
0;88:d2:74:c0:87:e4;ae14.0;vlan_3505
0;88:d2:74:c0:88:dd;ae14.0;vlan_3505
0;88:d2:74:c0:89:6d;ae14.0;vlan_3505
0;88:d2:74:c0:89:7c;ae14.0;vlan_3505
0;88:d2:74:c0:89:d0;ae14.0;vlan_3505
0;88:d2:74:c0:9d:1d;ae14.0;vlan_3505
49;88:d2:74:c0:a5:90;ae14.0;vlan_3505
0;88:d2:74:c0:aa:b2;ae14.0;vlan_3505
0;88:d2:74:c0:c9:de;ae14.0;vlan_3505
0;88:d2:74:c0:ce:40;ae14.0;vlan_3505
0;88:d2:74:c0:d9:e6;ae14.0;vlan_3505
0;88:d2:74:c0:db:24;ae14.0;vlan_3505
43;88:d2:74:c0:db:60;ae14.0;vlan_3505
0;88:d2:74:c0:dc:c2;ae14.0;vlan_3505
50;88:d2:74:c0:de:7e;ae14.0;vlan_3505
0;88:d2:74:c0:e0:52;ae14.0;vlan_3505
0;88:d2:74:c0:e8:e0;ae14.0;vlan_3505
0;88:d2:74:c0:ea:8a;ae14.0;vlan_3505
0;88:d2:74:c0:ee:6e;ae14.0;vlan_3505
0;88:d2:74:c0:f0:a2;ae14.0;vlan_3505
0;88:d2:74:c0:f0:fc;ae14.0;vlan_3505
31;88:d2:74:c0:f6:d2;ae14.0;vlan_3505
